,game id,Who Passed,Who Received,Team,Freq,Pass Number,Assist,FGM,FGA,FG%,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%
0,0021801225,Jordan Bell,"Evans, Jacob",GSW,2.5%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
1,0021801225,Jordan Bell,"Lee, Damion",GSW,5.0%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
2,0021801225,Jordan Bell,"Cook, Quinn",GSW,55.0%,22.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0
3,0021801225,Jordan Bell,"Thompson, Klay",GSW,7.5%,3.0,1.0,1.0,1.0,100,0.0,0.0,-,1.0,1.0,100
4,0021801225,Jordan Bell,"Durant, Kevin",GSW,10.0%,4.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
5,0021801225,Jordan Bell,"Bogut, Andrew",GSW,2.5%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
6,0021801225,Jordan Bell,"Iguodala, Andre",GSW,17.5%,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
7,0021801225,Kevin Durant,"Evans, Jacob",GSW,4.3%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
8,0021801225,Kevin Durant,"Bell, Jordan",GSW,8.7%,2.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
9,0021801225,Kevin Durant,"McKinnie, Alfonzo",GSW,4.3%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
10,0021801225,Kevin Durant,"Cook, Quinn",GSW,17.4%,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,0021801225,Kevin Durant,"Looney, Kevon",GSW,8.7%,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
12,0021801225,Kevin Durant,"Thompson, Klay",GSW,47.8%,11.0,4.0,1.0,6.0,66.7,3.0,5.0,60.0,1.0,1.0,100
13,0021801225,Kevin Durant,"Jerebko, Jonas",GSW,8.7%,2.0,1.0,0.0,2.0,50.0,1.0,1.0,100,0.0,1.0,0.0
14,0021801225,Andrew Bogut,"Evans, Jacob",GSW,3.3%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
15,0021801225,Andrew Bogut,"Bell, Jordan",GSW,3.3%,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
16,0021801225,Andrew Bogut,"McKinnie, Alfonzo",GSW,3.3%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
17,0021801225,Andrew Bogut,"Lee, Damion",GSW,16.7%,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
18,0021801225,Andrew Bogut,"Cook, Quinn",GSW,23.3%,7.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,-
19,0021801225,Andrew Bogut,"Thompson, Klay",GSW,10.0%,3.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
20,0021801225,Andrew Bogut,"Jerebko, Jonas",GSW,6.7%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
21,0021801225,Andrew Bogut,"Durant, Kevin",GSW,20.0%,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22,0021801225,Andrew Bogut,"Iguodala, Andre",GSW,13.3%,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
23,0021801225,Klay Thompson,"Bell, Jordan",GSW,17.6%,3.0,1.0,0.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,-
24,0021801225,Klay Thompson,"McKinnie, Alfonzo",GSW,5.9%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
25,0021801225,Klay Thompson,"Cook, Quinn",GSW,17.6%,3.0,1.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100
26,0021801225,Klay Thompson,"Jerebko, Jonas",GSW,5.9%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
27,0021801225,Klay Thompson,"Durant, Kevin",GSW,41.2%,7.0,1.0,0.0,3.0,100,3.0,3.0,100,0.0,0.0,-
28,0021801225,Klay Thompson,"Bogut, Andrew",GSW,11.8%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
29,0021801225,Quinn Cook,"Derrickson, Marcus",GSW,4.8%,2.0,1.0,2.0,2.0,100,0.0,0.0,-,2.0,2.0,100
30,0021801225,Quinn Cook,"Evans, Jacob",GSW,4.8%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
31,0021801225,Quinn Cook,"Bell, Jordan",GSW,23.8%,10.0,1.0,0.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,-
32,0021801225,Quinn Cook,"McKinnie, Alfonzo",GSW,4.8%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
33,0021801225,Quinn Cook,"Lee, Damion",GSW,11.9%,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
34,0021801225,Quinn Cook,"Thompson, Klay",GSW,9.5%,4.0,1.0,1.0,2.0,50.0,0.0,0.0,-,1.0,2.0,50.0
35,0021801225,Quinn Cook,"Durant, Kevin",GSW,14.3%,6.0,0.0,0.0,3.0,66.7,2.0,2.0,100,0.0,1.0,0.0
36,0021801225,Quinn Cook,"Bogut, Andrew",GSW,19.0%,8.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
37,0021801225,Quinn Cook,"Iguodala, Andre",GSW,7.1%,3.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
38,0021801225,Jonas Jerebko,"Evans, Jacob",GSW,20.0%,5.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
39,0021801225,Jonas Jerebko,"McKinnie, Alfonzo",GSW,16.0%,4.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
40,0021801225,Jonas Jerebko,"Lee, Damion",GSW,8.0%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
41,0021801225,Jonas Jerebko,"Cook, Quinn",GSW,12.0%,3.0,0.0,0.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,-
42,0021801225,Jonas Jerebko,"Looney, Kevon",GSW,12.0%,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
43,0021801225,Jonas Jerebko,"Thompson, Klay",GSW,4.0%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
44,0021801225,Jonas Jerebko,"Durant, Kevin",GSW,12.0%,3.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
45,0021801225,Jonas Jerebko,"Iguodala, Andre",GSW,16.0%,4.0,1.0,1.0,2.0,100,1.0,1.0,100,1.0,1.0,100
46,0021801225,Jacob Evans,"Derrickson, Marcus",GSW,3.1%,1.0,1.0,1.0,1.0,100,0.0,0.0,-,1.0,1.0,100
47,0021801225,Jacob Evans,"Bell, Jordan",GSW,3.1%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
48,0021801225,Jacob Evans,"McKinnie, Alfonzo",GSW,3.1%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
49,0021801225,Jacob Evans,"Lee, Damion",GSW,21.9%,7.0,1.0,0.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,-
50,0021801225,Jacob Evans,"Cook, Quinn",GSW,6.3%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
51,0021801225,Jacob Evans,"Looney, Kevon",GSW,15.6%,5.0,2.0,0.0,2.0,100,2.0,2.0,100,0.0,0.0,-
52,0021801225,Jacob Evans,"Jerebko, Jonas",GSW,18.8%,6.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
53,0021801225,Jacob Evans,"Durant, Kevin",GSW,9.4%,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
54,0021801225,Jacob Evans,"Bogut, Andrew",GSW,3.1%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
55,0021801225,Jacob Evans,"Iguodala, Andre",GSW,15.6%,5.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
56,0021801225,Kevon Looney,"Evans, Jacob",GSW,17.4%,4.0,1.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100
57,0021801225,Kevon Looney,"McKinnie, Alfonzo",GSW,4.3%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
58,0021801225,Kevon Looney,"Lee, Damion",GSW,26.1%,6.0,1.0,1.0,1.0,100,0.0,0.0,-,1.0,1.0,100
59,0021801225,Kevon Looney,"Thompson, Klay",GSW,4.3%,1.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
60,0021801225,Kevon Looney,"Jerebko, Jonas",GSW,17.4%,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
61,0021801225,Kevon Looney,"Durant, Kevin",GSW,8.7%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
62,0021801225,Kevon Looney,"Iguodala, Andre",GSW,21.7%,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
63,0021801225,Andre Iguodala,"Evans, Jacob",GSW,12.8%,5.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
64,0021801225,Andre Iguodala,"Bell, Jordan",GSW,10.3%,4.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
65,0021801225,Andre Iguodala,"McKinnie, Alfonzo",GSW,5.1%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
66,0021801225,Andre Iguodala,"Lee, Damion",GSW,10.3%,4.0,1.0,0.0,2.0,50.0,1.0,1.0,100,0.0,1.0,0.0
67,0021801225,Andre Iguodala,"Cook, Quinn",GSW,7.7%,3.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
68,0021801225,Andre Iguodala,"Looney, Kevon",GSW,17.9%,7.0,1.0,0.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,-
69,0021801225,Andre Iguodala,"Thompson, Klay",GSW,5.1%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
70,0021801225,Andre Iguodala,"Jerebko, Jonas",GSW,5.1%,2.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
71,0021801225,Andre Iguodala,"Durant, Kevin",GSW,10.3%,4.0,0.0,0.0,2.0,50.0,1.0,1.0,100,0.0,1.0,0.0
72,0021801225,Andre Iguodala,"Bogut, Andrew",GSW,15.4%,6.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
73,0021801225,Damion Lee,"Derrickson, Marcus",GSW,3.6%,1.0,1.0,1.0,1.0,100,0.0,0.0,-,1.0,1.0,100
74,0021801225,Damion Lee,"Evans, Jacob",GSW,21.4%,6.0,1.0,1.0,1.0,100,0.0,0.0,-,1.0,1.0,100
75,0021801225,Damion Lee,"Bell, Jordan",GSW,7.1%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
76,0021801225,Damion Lee,"Cook, Quinn",GSW,7.1%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
77,0021801225,Damion Lee,"Looney, Kevon",GSW,25.0%,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
78,0021801225,Damion Lee,"Jerebko, Jonas",GSW,3.6%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
79,0021801225,Damion Lee,"Bogut, Andrew",GSW,3.6%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
80,0021801225,Damion Lee,"Iguodala, Andre",GSW,28.6%,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
81,0021801225,Alfonzo McKinnie,"Evans, Jacob",GSW,30.0%,6.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
82,0021801225,Alfonzo McKinnie,"Lee, Damion",GSW,10.0%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
83,0021801225,Alfonzo McKinnie,"Cook, Quinn",GSW,5.0%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
84,0021801225,Alfonzo McKinnie,"Thompson, Klay",GSW,5.0%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
85,0021801225,Alfonzo McKinnie,"Jerebko, Jonas",GSW,5.0%,1.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
86,0021801225,Alfonzo McKinnie,"Durant, Kevin",GSW,10.0%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
87,0021801225,Alfonzo McKinnie,"Iguodala, Andre",GSW,35.0%,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
88,0021801225,Marcus Derrickson,"Evans, Jacob",GSW,75.0%,3.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
89,0021801225,Marcus Derrickson,"Cook, Quinn",GSW,25.0%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
90,0021801225,Justin Holiday,"Carter, Jevon",MEM,7.7%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
91,0021801225,Justin Holiday,"Dorsey, Tyler",MEM,11.5%,3.0,1.0,1.0,1.0,100,0.0,0.0,-,1.0,1.0,100
92,0021801225,Justin Holiday,"Rabb, Ivan",MEM,34.6%,9.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,-
93,0021801225,Justin Holiday,"Washburn, Julian",MEM,3.8%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
94,0021801225,Justin Holiday,"Wright, Delon",MEM,38.5%,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
95,0021801225,Justin Holiday,"Caboclo, Bruno",MEM,3.8%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
96,0021801225,Bruno Caboclo,"Watanabe, Yuta",MEM,2.9%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
97,0021801225,Bruno Caboclo,"Carter, Jevon",MEM,14.7%,5.0,1.0,3.0,4.0,75.0,0.0,1.0,0.0,3.0,3.0,100
98,0021801225,Bruno Caboclo,"Dorsey, Tyler",MEM,11.8%,4.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
99,0021801225,Bruno Caboclo,"Rabb, Ivan",MEM,2.9%,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
100,0021801225,Bruno Caboclo,"Wright, Delon",MEM,52.9%,18.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
101,0021801225,Bruno Caboclo,"Holiday, Justin",MEM,14.7%,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,-
102,0021801225,Ivan Rabb,"Watanabe, Yuta",MEM,2.8%,1.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
103,0021801225,Ivan Rabb,"Carter, Jevon",MEM,16.7%,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
104,0021801225,Ivan Rabb,"Dorsey, Tyler",MEM,8.3%,3.0,0.0,0.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,-
105,0021801225,Ivan Rabb,"Washburn, Julian",MEM,2.8%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
106,0021801225,Ivan Rabb,"Wright, Delon",MEM,41.7%,15.0,2.0,2.0,4.0,50.0,0.0,0.0,-,2.0,4.0,50.0
107,0021801225,Ivan Rabb,"Caboclo, Bruno",MEM,11.1%,4.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
108,0021801225,Ivan Rabb,"Holiday, Justin",MEM,16.7%,6.0,3.0,2.0,4.0,75.0,1.0,1.0,100,2.0,3.0,66.7
109,0021801225,Tyler Dorsey,"Watanabe, Yuta",MEM,4.3%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
110,0021801225,Tyler Dorsey,"Carter, Jevon",MEM,4.3%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
111,0021801225,Tyler Dorsey,"Rabb, Ivan",MEM,21.7%,5.0,1.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
112,0021801225,Tyler Dorsey,"Washburn, Julian",MEM,4.3%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
113,0021801225,Tyler Dorsey,"Wright, Delon",MEM,30.4%,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
114,0021801225,Tyler Dorsey,"Caboclo, Bruno",MEM,17.4%,4.0,2.0,1.0,3.0,66.7,1.0,2.0,50.0,1.0,1.0,100
115,0021801225,Tyler Dorsey,"Holiday, Justin",MEM,8.7%,2.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
116,0021801225,Tyler Dorsey,"Zeller, Tyler",MEM,8.7%,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
117,0021801225,Delon Wright,"Watanabe, Yuta",MEM,3.4%,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
118,0021801225,Delon Wright,"Carter, Jevon",MEM,13.5%,12.0,1.0,2.0,5.0,40.0,0.0,1.0,0.0,2.0,4.0,50.0
119,0021801225,Delon Wright,"Dorsey, Tyler",MEM,12.4%,11.0,1.0,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0
120,0021801225,Delon Wright,"Rabb, Ivan",MEM,18.0%,16.0,0.0,0.0,2.0,50.0,1.0,1.0,100,0.0,1.0,0.0
121,0021801225,Delon Wright,"Washburn, Julian",MEM,6.7%,6.0,2.0,0.0,4.0,50.0,2.0,3.0,66.7,0.0,1.0,0.0
122,0021801225,Delon Wright,"Caboclo, Bruno",MEM,16.9%,15.0,3.0,2.0,7.0,57.1,2.0,4.0,50.0,2.0,3.0,66.7
123,0021801225,Delon Wright,"Holiday, Justin",MEM,18.0%,16.0,3.0,2.0,8.0,50.0,2.0,3.0,66.7,2.0,5.0,40.0
124,0021801225,Delon Wright,"Zeller, Tyler",MEM,11.2%,10.0,1.0,0.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,-
125,0021801225,Tyler Zeller,"Watanabe, Yuta",MEM,5.6%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
126,0021801225,Tyler Zeller,"Carter, Jevon",MEM,22.2%,4.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
127,0021801225,Tyler Zeller,"Dorsey, Tyler",MEM,11.1%,2.0,0.0,0.0,1.0,100,1.0,1.0,100,0.0,0.0,-
128,0021801225,Tyler Zeller,"Washburn, Julian",MEM,5.6%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
129,0021801225,Tyler Zeller,"Wright, Delon",MEM,44.4%,8.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
130,0021801225,Tyler Zeller,"Caboclo, Bruno",MEM,11.1%,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
131,0021801225,Jevon Carter,"Watanabe, Yuta",MEM,13.2%,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
132,0021801225,Jevon Carter,"Dorsey, Tyler",MEM,10.5%,4.0,0.0,0.0,2.0,50.0,1.0,1.0,100,0.0,1.0,0.0
133,0021801225,Jevon Carter,"Rabb, Ivan",MEM,5.3%,2.0,1.0,0.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,-
134,0021801225,Jevon Carter,"Washburn, Julian",MEM,10.5%,4.0,0.0,0.0,2.0,50.0,1.0,1.0,100,0.0,1.0,0.0
135,0021801225,Jevon Carter,"Wright, Delon",MEM,31.6%,12.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
136,0021801225,Jevon Carter,"Caboclo, Bruno",MEM,7.9%,3.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
137,0021801225,Jevon Carter,"Holiday, Justin",MEM,2.6%,1.0,1.0,1.0,1.0,100,0.0,0.0,-,1.0,1.0,100
138,0021801225,Jevon Carter,"Zeller, Tyler",MEM,18.4%,7.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
139,0021801225,Yuta Watanabe,"Carter, Jevon",MEM,72.2%,13.0,0.0,1.0,5.0,40.0,1.0,3.0,33.3,1.0,2.0,50.0
140,0021801225,Yuta Watanabe,"Wright, Delon",MEM,16.7%,3.0,0.0,1.0,1.0,100,0.0,0.0,-,1.0,1.0,100
141,0021801225,Yuta Watanabe,"Caboclo, Bruno",MEM,5.6%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
142,0021801225,Yuta Watanabe,"Zeller, Tyler",MEM,5.6%,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-
143,0021801225,Julian Washburn,"Watanabe, Yuta",MEM,5.0%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
144,0021801225,Julian Washburn,"Carter, Jevon",MEM,35.0%,7.0,0.0,2.0,2.0,100,0.0,0.0,-,2.0,2.0,100
145,0021801225,Julian Washburn,"Dorsey, Tyler",MEM,5.0%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
146,0021801225,Julian Washburn,"Rabb, Ivan",MEM,5.0%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
147,0021801225,Julian Washburn,"Wright, Delon",MEM,25.0%,5.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
148,0021801225,Julian Washburn,"Caboclo, Bruno",MEM,5.0%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
149,0021801225,Julian Washburn,"Holiday, Justin",MEM,15.0%,3.0,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,1.0,0.0
150,0021801225,Julian Washburn,"Zeller, Tyler",MEM,5.0%,1.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
